2014-11-20 12:56:57.366 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 59500, Getting = T, Updating = F, Files = F F F, Time = 7.414843
2014-11-20 12:56:57.429 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 60000, Getting = T, Updating = F, Files = F F F, Time = 7.476919
2014-11-20 12:56:57.487 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 60500, Getting = T, Updating = F, Files = F F F, Time = 7.535465
2014-11-20 12:56:57.550 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 61000, Getting = T, Updating = F, Files = F F F, Time = 7.598384
2014-11-20 12:56:57.612 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 61500, Getting = T, Updating = F, Files = F F F, Time = 7.66043
2014-11-20 12:56:57.671 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 62000, Getting = T, Updating = F, Files = F F F, Time = 7.719139
2014-11-20 12:56:57.733 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 62500, Getting = T, Updating = F, Files = F F F, Time = 7.780979
2014-11-20 12:56:57.794 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 63000, Getting = T, Updating = F, Files = F F F, Time = 7.842411
2014-11-20 12:56:57.855 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 63500, Getting = T, Updating = F, Files = F F F, Time = 7.903921
2014-11-20 12:56:57.924 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 64000, Getting = T, Updating = F, Files = F F F, Time = 7.972028
2014-11-20 12:56:57.992 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 64500, Getting = T, Updating = F, Files = F F F, Time = 8.04068
2014-11-20 12:56:58.053 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 65000, Getting = T, Updating = F, Files = F F F, Time = 8.100831
2014-11-20 12:56:58.116 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 65500, Getting = T, Updating = F, Files = F F F, Time = 8.164069
2014-11-20 12:56:58.176 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 66000, Getting = T, Updating = F, Files = F F F, Time = 8.224072
2014-11-20 12:56:58.233 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 66500, Getting = T, Updating = F, Files = F F F, Time = 8.281224
2014-11-20 12:56:58.289 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 67000, Getting = T, Updating = F, Files = F F F, Time = 8.337661
2014-11-20 12:56:58.351 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 67500, Getting = T, Updating = F, Files = F F F, Time = 8.399656
2014-11-20 12:56:58.417 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 68000, Getting = T, Updating = F, Files = F F F, Time = 8.465797
2014-11-20 12:56:58.476 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 68500, Getting = T, Updating = F, Files = F F F, Time = 8.524329
2014-11-20 12:56:58.533 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 69000, Getting = T, Updating = F, Files = F F F, Time = 8.581911
2014-11-20 12:56:58.596 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 69500, Getting = T, Updating = F, Files = F F F, Time = 8.644513
2014-11-20 12:56:58.659 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 70000, Getting = T, Updating = F, Files = F F F, Time = 8.707864
2014-11-20 12:56:58.726 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 70500, Getting = T, Updating = F, Files = F F F, Time = 8.774351
2014-11-20 12:56:58.819 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 71000, Getting = T, Updating = F, Files = F F F, Time = 8.867201
2014-11-20 12:56:58.901 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 71500, Getting = T, Updating = F, Files = F F F, Time = 8.948942
2014-11-20 12:56:58.966 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 72000, Getting = T, Updating = F, Files = F F F, Time = 9.014875
2014-11-20 12:56:59.041 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 72500, Getting = T, Updating = F, Files = F F F, Time = 9.088986
2014-11-20 12:56:59.107 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 73000, Getting = T, Updating = F, Files = F F F, Time = 9.155085
2014-11-20 12:56:59.172 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 73500, Getting = T, Updating = F, Files = F F F, Time = 9.220557
2014-11-20 12:56:59.236 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 74000, Getting = T, Updating = F, Files = F F F, Time = 9.284198
2014-11-20 12:56:59.312 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 74500, Getting = T, Updating = F, Files = F F F, Time = 9.359891
2014-11-20 12:56:59.381 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 75000, Getting = T, Updating = F, Files = F F F, Time = 9.4291
2014-11-20 12:56:59.446 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 75500, Getting = T, Updating = F, Files = F F F, Time = 9.494393
2014-11-20 12:56:59.512 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 76000, Getting = T, Updating = F, Files = F F F, Time = 9.559935
2014-11-20 12:56:59.581 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 76500, Getting = T, Updating = F, Files = F F F, Time = 9.628938
2014-11-20 12:56:59.650 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 77000, Getting = T, Updating = F, Files = F F F, Time = 9.697906
2014-11-20 12:56:59.719 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 77500, Getting = T, Updating = F, Files = F F F, Time = 9.767361
2014-11-20 12:56:59.786 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 78000, Getting = T, Updating = F, Files = F F F, Time = 9.834815
2014-11-20 12:56:59.861 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 78500, Getting = T, Updating = F, Files = F F F, Time = 9.908944
2014-11-20 12:56:59.945 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > i = 79000, Getting = T, Updating = F, Files = F F F, Time = 9.993259
2014-11-20 12:56:59.952 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > do/while > done trying.
2014-11-20 12:56:59.952 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > do/while > finally.
2014-11-20 12:56:59.952 CallFormiOS[3417:461133]   core[sswds][um] > UpdateModels > do/while > completed.
2014-11-20 12:56:59.955 CallFormiOS[3417:461133] Class: CallForm.Core.ViewModels.ViewReports_ViewModel > Start, Method:  > starting up.()
2014-11-20 12:56:59.956 CallFormiOS[3417:461133] Class: CallForm.Core.ViewModels.ViewReports_ViewModel > Start, Method:   [vr_vm][start] > decided NOT to ShowViewModel<UserIdentity_ViewModel>() ()
2014-11-20 12:56:59.998 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidLoad()
2014-11-20 12:56:59.999 CallFormiOS[3417:461133]   [vr_v][vdl] > ...finished method.
2014-11-20 12:57:00.000 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewWillAppear()
2014-11-20 12:57:00.001 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: SetFramesForOrientation()
2014-11-20 12:57:00.001 CallFormiOS[3417:461133] ? [vr_v][sffo] > SetFramesForOrientation: make a note of when this runs
2014-11-20 12:57:00.007 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_TableViewSource, Method: GetHeightForFooter()
2014-11-20 12:57:00.007 CallFormiOS[3417:461133]   [vr_tvs][ghff] > Footer Height = 50 < = = = = = =
2014-11-20 12:57:00.008 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_TableViewSource, Method: GetHeightForFooter()
2014-11-20 12:57:00.008 CallFormiOS[3417:461133]   [vr_tvs][ghff] > Footer Height = 50 < = = = = = =
2014-11-20 12:57:00.029 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidLayoutSubviews()
2014-11-20 12:57:00.029 CallFormiOS[3417:461133]   [vr_v][vdls] > System version: 8.0
2014-11-20 12:57:00.030 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidLayoutSubviews()
2014-11-20 12:57:00.030 CallFormiOS[3417:461133]   [vr_v][vdls] > ...finished
2014-11-20 12:57:00.030 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_TableViewSource, Method: GetHeightForFooter()
2014-11-20 12:57:00.031 CallFormiOS[3417:461133]   [vr_tvs][ghff] > Footer Height = 50 < = = = = = =
2014-11-20 12:57:00.031 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_TableViewSource, Method: GetHeightForFooter()
2014-11-20 12:57:00.031 CallFormiOS[3417:461133]   [vr_tvs][ghff] > Footer Height = 50 < = = = = = =
2014-11-20 12:57:00.036 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidLayoutSubviews()
2014-11-20 12:57:00.037 CallFormiOS[3417:461133]   [vr_v][vdls] > System version: 8.0
2014-11-20 12:57:00.038 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidLayoutSubviews()
2014-11-20 12:57:00.038 CallFormiOS[3417:461133]   [vr_v][vdls] > ...finished
2014-11-20 12:57:00.063 CallFormiOS[3417:461133] Class: CallForm.iOS.AppDelegate, Method: OnActivated()
2014-11-20 12:57:00.063 CallFormiOS[3417:461133]   [AppD][oa] > App is active.
2014-11-20 12:57:00.339 CallFormiOS[3417:461133] Class: CallForm.iOS.ViewReports_View, Method: ViewDidAppear()
2014-11-20 12:57:01.062 CallFormiOS[3417:461511] CallForm.Core.Services.SemiStaticWebDataService > EmailRecipientsRestException
2014-11-20 12:57:01.062 CallFormiOS[3417:461421] CallForm.Core.Services.SemiStaticWebDataService > ReasonCodeRestException
2014-11-20 12:57:01.063 CallFormiOS[3417:461421] Class: CallForm.Core.Services.SemiStaticWebDataService, Method: RestExceptionMessage()
2014-11-20 12:57:01.063 CallFormiOS[3417:461421] CallForm.Core.Services.SemiStaticWebDataService > Exception message: Error: NameResolutionFailure
2014-11-20 12:57:01.063 CallFormiOS[3417:461484] CallForm.Core.Services.SemiStaticWebDataService > CallTypeRestException
2014-11-20 12:57:01.064 CallFormiOS[3417:461484] Class: CallForm.Core.Services.SemiStaticWebDataService, Method: RestExceptionMessage()
2014-11-20 12:57:01.064 CallFormiOS[3417:461484] CallForm.Core.Services.SemiStaticWebDataService > Exception message: Error: NameResolutionFailure
2014-11-20 12:57:01.064 CallFormiOS[3417:461511] Class: CallForm.Core.Services.SemiStaticWebDataService, Method: RestExceptionMessage()
2014-11-20 12:57:01.064 CallFormiOS[3417:461511] CallForm.Core.Services.SemiStaticWebDataService > Exception message: Error: NameResolutionFailure
